timestamp,Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),carbon_intensity,Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2022-01-08 20:00:00,Australia,Australia,AU,541.44,595.35,26.23,26.23,,false,
2022-01-08 21:00:00,Australia,Australia,AU,480.26,533.77,34.67,34.67,,false,
2022-01-08 22:00:00,Australia,Australia,AU,449.09,502.19,39.35,39.35,,false,
2022-01-08 23:00:00,Australia,Australia,AU,421.7,474.99,42.94,42.94,,false,
2022-01-09 00:00:00,Australia,Australia,AU,399.28,452.41,45.98,45.98,,false,
2022-01-09 01:00:00,Australia,Australia,AU,379.66,432.65,48.54,48.54,,false,
2022-01-09 02:00:00,Australia,Australia,AU,372.45,425.99,49.22,49.22,,false,
2022-01-09 03:00:00,Australia,Australia,AU,375.88,429.47,48.7,48.7,,false,
2022-01-09 04:00:00,Australia,Australia,AU,380.01,433.85,47.82,47.82,,false,
2022-01-09 05:00:00,Australia,Australia,AU,393.59,447.81,45.5,45.5,,false,
2022-01-09 06:00:00,Australia,Australia,AU,417.72,473.14,41.53,41.53,,false,
2022-01-09 07:00:00,Australia,Australia,AU,436.47,492.07,38.28,38.28,,false,
2022-01-09 08:00:00,Australia,Australia,AU,478.45,534.41,32.04,32.04,,false,
2022-01-09 09:00:00,Australia,Australia,AU,522.64,578.85,25.98,25.98,,false,
2022-01-09 10:00:00,Australia,Australia,AU,534.01,590.55,24.13,24.13,,false,
2022-01-09 11:00:00,Australia,Australia,AU,546.76,603.24,22.64,22.64,,false,
2022-01-09 12:00:00,Australia,Australia,AU,560.75,617.57,21.05,21.05,,false,
2022-01-09 13:00:00,Australia,Australia,AU,565.22,621.83,20.73,20.73,,false,
2022-01-09 14:00:00,Australia,Australia,AU,568.87,625.14,20.6,20.6,,false,
2022-01-09 15:00:00,Australia,Australia,AU,578.98,634.79,19.88,19.88,,false,
2022-01-09 16:00:00,Australia,Australia,AU,584.47,639.79,19.57,19.57,,false,
2022-01-09 17:00:00,Australia,Australia,AU,582.8,637.55,20.01,20.01,,false,
2022-01-09 18:00:00,Australia,Australia,AU,572.33,626.6,21.36,21.36,,false,
2022-01-09 19:00:00,Australia,Australia,AU,565.15,619.65,22.09,22.09,,false,
2022-01-09 20:00:00,Australia,Australia,AU,530.97,585.14,26.88,26.88,,false,
2022-01-09 21:00:00,Australia,Australia,AU,470.07,523.79,35.28,35.28,,false,
2022-01-09 22:00:00,Australia,Australia,AU,433.69,487.46,40.24,40.24,,false,
2022-01-09 23:00:00,Australia,Australia,AU,401.47,454.98,44.55,44.55,,false,
2022-01-10 00:00:00,Australia,Australia,AU,385.82,439.98,46.43,46.43,,false,
2022-01-10 01:00:00,Australia,Australia,AU,375.67,430.48,47.55,47.55,,false,
2022-01-10 02:00:00,Australia,Australia,AU,374.08,429.22,47.59,47.59,,false,
2022-01-10 03:00:00,Australia,Australia,AU,373.09,427.86,47.65,47.65,,false,
2022-01-10 04:00:00,Australia,Australia,AU,379.97,435.11,46.44,46.44,,false,
2022-01-10 05:00:00,Australia,Australia,AU,392.69,448.66,43.92,43.92,,false,
2022-01-10 06:00:00,Australia,Australia,AU,420.43,476.67,39.85,39.85,,false,
2022-01-10 07:00:00,Australia,Australia,AU,445.99,502.83,35.7,35.7,,false,
2022-01-10 08:00:00,Australia,Australia,AU,481.04,538.41,30.31,30.31,,false,
2022-01-10 09:00:00,Australia,Australia,AU,501.62,559.45,27.04,27.04,,false,
2022-01-10 10:00:00,Australia,Australia,AU,513.04,570.59,25.6,25.6,,false,
2022-01-10 11:00:00,Australia,Australia,AU,526.92,583.56,24.49,24.49,,false,
2022-01-10 12:00:00,Australia,Australia,AU,532.33,588.06,24.42,24.42,,false,
2022-01-10 13:00:00,Australia,Australia,AU,529.38,583.39,25.71,25.71,,false,
2022-01-10 14:00:00,Australia,Australia,AU,533.85,587.3,25.58,25.58,,false,
2022-01-10 15:00:00,Australia,Australia,AU,533.68,585.86,26.32,26.32,,false,
2022-01-10 16:00:00,Australia,Australia,AU,528.89,579.85,27.54,27.54,,false,
2022-01-10 17:00:00,Australia,Australia,AU,531.59,583.12,26.99,26.99,,false,
2022-01-10 18:00:00,Australia,Australia,AU,541.94,594.62,25.29,25.29,,false,
2022-01-10 19:00:00,Australia,Australia,AU,548.82,602.52,24.19,24.19,,false,
2022-01-10 20:00:00,Australia,Australia,AU,514.09,567.27,28.87,28.87,,false,
2022-01-10 21:00:00,Australia,Australia,AU,475.75,529.52,33.91,33.91,,false,
2022-01-10 22:00:00,Australia,Australia,AU,443.48,497.48,38.16,38.16,,false,
2022-01-10 23:00:00,Australia,Australia,AU,407.36,461.32,42.76,42.76,,false,
2022-01-11 00:00:00,Australia,Australia,AU,387.16,441.66,45.24,45.24,,false,
2022-01-11 01:00:00,Australia,Australia,AU,382.33,437.09,45.93,45.93,,false,
2022-01-11 02:00:00,Australia,Australia,AU,389.72,445.09,44.91,44.91,,false,
2022-01-11 03:00:00,Australia,Australia,AU,395.76,451.16,44.08,44.08,,false,
2022-01-11 04:00:00,Australia,Australia,AU,396.29,451.78,43.82,43.82,,false,
2022-01-11 05:00:00,Australia,Australia,AU,405.5,461.4,42.11,42.11,,false,
2022-01-11 06:00:00,Australia,Australia,AU,419.19,475.23,39.98,39.98,,false,
2022-01-11 07:00:00,Australia,Australia,AU,434.69,491.31,37.32,37.32,,false,
2022-01-11 08:00:00,Australia,Australia,AU,466.94,524.88,32.11,32.11,,false,
2022-01-11 09:00:00,Australia,Australia,AU,502.0,560.85,26.8,26.8,,false,
2022-01-11 10:00:00,Australia,Australia,AU,521.21,579.93,24.21,24.21,,false,
2022-01-11 11:00:00,Australia,Australia,AU,538.27,596.63,22.35,22.35,,false,
2022-01-11 12:00:00,Australia,Australia,AU,549.78,607.71,21.39,21.39,,false,
2022-01-11 13:00:00,Australia,Australia,AU,557.06,614.39,21.05,21.05,,false,
2022-01-11 14:00:00,Australia,Australia,AU,559.78,616.89,20.93,20.93,,false,
2022-01-11 15:00:00,Australia,Australia,AU,561.66,618.99,20.65,20.65,,false,
